run,signal,time_s,value
0.1 m/s,distance,199.103599,50.522143053228994
0.1 m/s,distance,199.1455,50.52278641064008
0.1 m/s,distance,199.187599,50.52340854781542
0.1 m/s,distance,199.230812,50.52398737161716
0.1 m/s,distance,199.271372,50.524530660834
0.1 m/s,distance,199.313388,50.52528915000121
0.1 m/s,distance,199.356983,50.526096610696094
0.1 m/s,distance,199.397266,50.52669785792566
0.1 m/s,distance,199.98626,50.63347020394654
0.1 m/s,distance,200.027133,50.634076834977044
0.1 m/s,distance,200.07358,50.63476619823235
0.1 m/s,distance,200.110291,50.63514313687849
0.1 m/s,distance,200.15787,50.6356214945648
0.1 m/s,distance,200.194159,50.635984900835055
0.1 m/s,distance,200.236026,50.636402643519325
0.1 m/s,distance,200.27799,50.6368376335841
0.1 m/s,distance,200.321371,50.63752534749507
0.1 m/s,distance,200.361808,50.63816639060988
0.1 m/s,distance,200.403727,50.6387001547175
0.1 m/s,distance,200.992449,50.6453794203046
0.1 m/s,distance,201.034114,50.6462182403281
0.1 m/s,distance,201.074866,50.64703867654395
0.1 m/s,distance,201.116775,50.647647456500415
0.1 m/s,distance,201.158757,50.6482552998512
0.1 m/s,distance,201.200781,50.64885845547698
0.1 m/s,distance,201.242665,50.64945620586071
0.1 m/s,distance,201.284663,50.65005403045041
0.1 m/s,distance,201.326703,50.65064708120298
0.1 m/s,distance,201.368552,50.651237441284735
0.1 m/s,distance,201.410552,50.651947787610254
0.1 m/s,distance,201.955681,50.66287155420956
0.1 m/s,distance,201.997641,50.66371090048204
0.1 m/s,distance,202.039659,50.6644886755296
0.1 m/s,distance,202.08156,50.665261302132855
0.1 m/s,distance,202.123543,50.66601865882235
0.1 m/s,distance,202.165484,50.66677526283893
0.1 m/s,distance,202.207459,50.66731142442929
0.1 m/s,distance,202.249263,50.66777892493428
0.1 m/s,distance,202.291337,50.66825256951596
0.1 m/s,distance,202.333223,50.66872910623715
0.1 m/s,distance,202.376594,50.66922888943524
0.1 m/s,distance,202.962363,50.67905475415061
0.1 m/s,distance,203.004272,50.679914605321954
0.1 m/s,distance,203.051922,50.68089134518814
0.1 m/s,distance,203.091821,50.68187466682589
0.1 m/s,distance,203.130392,50.68304970726596
0.1 m/s,distance,203.172074,50.68431952637002
0.1 m/s,distance,203.213996,50.68494656144818
0.1 m/s,distance,203.25594,50.685521171447455
0.1 m/s,distance,203.299182,50.68596094980994
0.1 m/s,distance,203.33973,50.68625819610299
0.1 m/s,distance,203.38177,50.68653613436908
0.1 m/s,distance,203.968962,50.59080912632147
0.1 m/s,distance,204.010927,50.59118799893013
0.1 m/s,distance,204.05279,50.59158281161356
0.1 m/s,distance,204.0948,50.59201181424469
0.1 m/s,distance,204.136766,50.5924779087983
0.1 m/s,distance,204.178669,50.592956897738766
0.1 m/s,distance,204.220673,50.593588936228926
0.1 m/s,distance,204.266107,50.59427258836762
0.1 m/s,distance,204.304535,50.59472170914607
0.1 m/s,distance,204.346479,50.59516811901906
0.1 m/s,distance,204.388504,50.59561570888029
0.1 m/s,distance,204.975642,50.60247139916418
0.1 m/s,distance,205.017572,50.602747043195954
0.1 m/s,distance,205.05948,50.60302254303211
0.1 m/s,distance,205.102704,50.60337884384964
0.1 m/s,distance,205.143293,50.60375222389189
0.1 m/s,distance,205.185272,50.60424783861342
0.1 m/s,distance,205.22732,50.60509241314782
0.1 m/s,distance,205.269248,50.605934574092196
0.1 m/s,distance,205.311192,50.60652909465571
0.1 m/s,distance,205.353081,50.607081728316174
0.1 m/s,distance,205.395061,50.60762597753557
0.1 m/s,distance,205.982247,50.61124755093472
0.1 m/s,distance,206.024342,50.61126203390369
0.1 m/s,distance,206.066331,50.611276480451764
0.1 m/s,distance,206.108141,50.61139206021474
0.1 m/s,distance,206.150163,50.61153568410654
0.1 m/s,distance,206.19189,50.61172623650812
0.1 m/s,distance,206.233873,50.611990450130776
0.1 m/s,distance,206.27581,50.61226003417277
0.1 m/s,distance,206.317777,50.612926308388914
0.1 m/s,distance,206.359764,50.61359289677287
0.1 m/s,distance,206.401646,50.614076012806635
0.1 m/s,distance,206.993086,50.62235063225306
0.1 m/s,distance,207.030929,50.6230820949127
0.1 m/s,distance,207.07272,50.62388986748054
0.1 m/s,distance,207.114634,50.624341491126025
0.1 m/s,distance,207.156609,50.62477100690233
0.1 m/s,distance,207.198609,50.625195121689146
0.1 m/s,distance,207.240567,50.62561431620348
0.1 m/s,distance,207.28252,50.6261200386978
0.1 m/s,distance,207.325612,50.62706158753118
0.1 m/s,distance,207.366428,50.62795340760815
0.1 m/s,distance,207.408248,50.62868369509482
0.1 m/s,distance,207.953589,50.74088565127484
0.1 m/s,distance,208.000894,50.74240458866299
0.1 m/s,distance,208.039387,50.74376208529283
0.1 m/s,distance,208.079401,50.745138853846676
0.1 m/s,distance,208.121391,50.746274553833906
0.1 m/s,distance,208.165374,50.74746415667202
0.1 m/s,distance,208.205284,50.7484309510203
0.1 m/s,distance,208.247123,50.74940579889209
0.1 m/s,distance,208.289699,50.75038866497602
0.1 m/s,distance,208.331088,50.75132685219866
0.1 m/s,distance,208.373586,50.75229018053444
0.1 m/s,distance,208.959928,50.67111611317901
0.1 m/s,distance,209.003141,50.67249067070068
0.1 m/s,distance,209.050589,50.67396328690773
0.1 m/s,distance,209.086564,50.67518137973036
0.1 m/s,distance,209.128084,50.67684169361671
0.1 m/s,distance,209.171679,50.67858497171417
0.1 m/s,distance,209.212383,50.67974759881173
0.1 m/s,distance,209.255803,50.68094055049288
0.1 m/s,distance,209.296422,50.682065136855904
0.1 m/s,distance,209.338007,50.683224535795226
0.1 m/s,distance,209.379991,50.68444208081733
0.1 m/s,distance,209.96676,50.69875241746503
0.1 m/s,distance,210.009712,50.69989644189582
0.1 m/s,distance,210.051182,50.70102965095748
0.1 m/s,distance,210.093685,50.70242886791183
0.1 m/s,distance,210.134698,50.70407768528566
0.1 m/s,distance,210.186839,50.717520399564826
0.1 m/s,distance,210.222587,50.75386410666364
0.1 m/s,distance,210.265719,50.797714923051345
0.1 m/s,distance,210.302344,50.808293447282246
0.1 m/s,distance,210.344952,50.80973889013361
0.1 m/s,distance,210.3866,50.81112143569498
0.1 m/s,distance,210.976055,50.8281705144609
0.1 m/s,distance,211.015687,50.7900674519206
0.1 m/s,distance,211.057854,50.74952684596371
0.1 m/s,distance,211.099911,50.7334557247796
0.1 m/s,distance,211.154572,50.73483709792815
0.1 m/s,distance,211.183479,50.73561610116469
0.1 m/s,distance,211.225405,50.73692167999317
0.1 m/s,distance,211.278302,50.738563404696876
0.1 m/s,distance,211.312748,50.7395747636076
0.1 m/s,distance,211.351308,50.740706909896275
0.1 m/s,distance,211.393226,50.741903134893604
0.1 m/s,distance,211.98041,50.75815186104097
0.1 m/s,distance,212.022082,50.75865531616785
0.1 m/s,distance,212.064237,50.759164607036276
0.1 m/s,distance,212.106224,50.75956678164812
0.1 m/s,distance,212.148009,50.759929979341216
0.1 m/s,distance,212.197858,50.760420145205146
0.1 m/s,distance,212.232182,50.76080472145136
0.1 m/s,distance,212.273954,50.76127274966112
0.1 m/s,distance,212.315857,50.76139451129356
0.1 m/s,distance,212.35759,50.76150499803886
0.1 m/s,distance,212.399796,50.761602658041575
0.1 m/s,distance,212.986799,50.76568817284618
0.1 m/s,distance,213.034759,50.765950071949675
0.1 m/s,distance,213.072878,50.76615823173553
0.1 m/s,distance,213.118638,50.76632555849966
0.1 m/s,distance,213.154889,50.766454588659066
0.1 m/s,distance,213.196443,50.766553237852655
0.1 m/s,distance,213.240747,50.7666081124279
0.1 m/s,distance,213.281032,50.766710236820416
0.1 m/s,distance,213.322939,50.76713867219459
0.1 m/s,distance,213.364123,50.76755971474236
0.1 m/s,distance,213.407077,50.798945861290626
0.1 m/s,distance,213.951474,50.86461810473557
0.1 m/s,distance,213.993324,50.86467820971955
0.1 m/s,distance,214.035359,50.8648917398685
0.1 m/s,distance,214.077488,50.86509537459076
0.1 m/s,distance,214.120229,50.8651171049028
0.1 m/s,distance,214.161396,50.86513803506206
0.1 m/s,distance,214.203164,50.86522771078119
0.1 m/s,distance,214.245268,50.86535223389779
0.1 m/s,distance,214.292548,50.865676645425715
0.1 m/s,distance,214.329036,50.86617320969015
0.1 m/s,distance,214.382047,50.86685568832466
0.1 m/s,distance,214.967951,50.78260323768906
0.1 m/s,distance,215.000562,50.77627227962168
0.1 m/s,distance,215.041943,50.777404991864636
0.1 m/s,distance,215.093956,50.77873718303548
0.1 m/s,distance,215.125771,50.77945259969426
0.1 m/s,distance,215.167913,50.78040023913579
0.1 m/s,distance,215.209652,50.781314938953734
0.1 m/s,distance,215.257219,50.7823515831845
0.1 m/s,distance,215.293683,50.78318779235228
0.1 m/s,distance,215.335722,50.784198537264075
0.1 m/s,distance,215.377651,50.7852225087116
0.1 m/s,distance,215.968355,50.80061768575053
0.1 m/s,distance,216.007268,50.801514812119876
0.1 m/s,distance,216.05306,50.8025794007833
0.1 m/s,distance,216.09203,50.80373449683366
0.1 m/s,distance,216.132748,50.80528449161826
0.1 m/s,distance,216.174602,50.80687772332876
0.1 m/s,distance,216.216621,50.80789496793427
0.1 m/s,distance,216.258321,50.80889587206847
0.1 m/s,distance,216.300682,50.8099519379677
0.1 m/s,distance,216.34201,50.81100768968985
0.1 m/s,distance,216.384162,50.81217148174615
0.1 m/s,distance,216.971942,50.923192979847265
0.1 m/s,distance,217.013626,50.92742922885854
0.1 m/s,distance,217.055687,50.92845533698475
0.1 m/s,distance,217.097469,50.929691527343465
0.1 m/s,distance,217.139545,50.93112816139172
0.1 m/s,distance,217.182215,50.93253789228674
0.1 m/s,distance,217.223144,50.933659335736266
0.1 m/s,distance,217.269384,50.93492630657427
0.1 m/s,distance,217.307231,50.936068516939635
0.1 m/s,distance,217.350258,50.937388855910704
0.1 m/s,distance,217.390972,50.93862617683587
0.1 m/s,distance,217.978356,50.95781369781173
0.1 m/s,distance,218.02041,50.95889623436275
0.1 m/s,distance,218.062239,50.95997298345795
0.1 m/s,distance,218.103989,50.961054160137806
0.1 m/s,distance,218.146495,50.962157884878884
0.1 m/s,distance,218.188167,50.96326543780147
0.1 m/s,distance,218.231809,50.96448455649284
0.1 m/s,distance,218.273732,50.965655655835384
0.1 m/s,distance,218.315827,50.96666111603722
0.1 m/s,distance,218.35607,50.967616372622636
0.1 m/s,distance,218.40071,50.96863786639399
0.1 m/s,distance,218.985159,50.983350364580524
0.1 m/s,distance,219.027574,50.98415576164392
0.1 m/s,distance,219.068991,50.98494221228931
0.1 m/s,distance,219.110911,50.985729046950546
0.1 m/s,distance,219.152895,50.98651548394022
0.1 m/s,distance,219.194702,50.987507746865646
0.1 m/s,distance,219.236728,50.9887461048047
0.1 m/s,distance,219.278622,50.98995341505777
0.1 m/s,distance,219.320396,50.99085098899047
0.1 m/s,distance,219.3624,50.991753501262636
0.1 m/s,distance,219.404505,50.99272331741825
0.1 m/s,distance,219.949777,51.00776265675632
0.1 m/s,distance,219.991645,51.008996674277185
0.1 m/s,distance,220.033612,51.01005693564161
0.1 m/s,distance,220.077948,51.01118578665644
0.1 m/s,distance,220.118729,51.012346615439036
0.1 m/s,distance,220.161136,51.01355372861138
0.1 m/s,distance,220.200917,51.0146317067012
0.1 m/s,distance,220.243039,51.0157415726437
0.1 m/s,distance,220.285652,51.0169931948846
0.1 m/s,distance,220.326986,51.01859266542568
0.1 m/s,distance,220.368995,51.02021826377985
0.1 m/s,distance,220.956611,51.03126874360214
0.1 m/s,distance,220.998032,51.03171943811698
0.1 m/s,distance,221.040591,51.032253433395205
0.1 m/s,distance,221.08208,51.03270612178776
0.1 m/s,distance,221.123814,51.03281684057968
0.1 m/s,distance,221.165504,51.032927442988615
0.1 m/s,distance,221.207481,51.03291637992215
0.1 m/s,distance,221.249534,51.03286836466965
0.1 m/s,distance,221.293156,51.032962186607975
0.1 m/s,distance,221.33342,51.03323862405881
0.1 m/s,distance,221.375877,51.033523013441524
0.1 m/s,distance,221.962915,51.03296682765477
0.1 m/s,distance,222.004752,51.033181462668246
0.1 m/s,distance,222.046965,51.033520106201834
0.1 m/s,distance,222.088613,51.03370991840204
0.1 m/s,distance,222.13076,51.03359396356309
0.1 m/s,distance,222.172597,51.03347886209529
0.1 m/s,distance,222.214393,51.03338416838952
0.1 m/s,distance,222.256274,51.03329064293465
0.1 m/s,distance,222.298146,51.033232915168824
0.1 m/s,distance,222.342821,51.03320286513179
0.1 m/s,distance,222.382006,51.033214481626665
0.1 m/s,distance,222.969736,51.041871112975684
0.1 m/s,distance,223.011666,51.04272330350032
0.1 m/s,distance,223.053006,51.043566498904084
0.1 m/s,distance,223.094814,51.0446825843926
0.1 m/s,distance,223.136963,51.046108749113095
0.1 m/s,distance,223.178986,51.04748761311393
0.1 m/s,distance,223.221192,51.048433557231334
0.1 m/s,distance,223.262699,51.04936383402405
0.1 m/s,distance,223.304816,51.050372874255835
0.1 m/s,distance,223.34672,51.05140421668502
0.1 m/s,distance,223.388536,51.052565757761165
0.1 m/s,distance,223.981768,51.066364454160414
0.1 m/s,distance,224.017905,51.06686660756781
0.1 m/s,distance,224.05992,51.06745044385402
0.1 m/s,distance,224.102089,51.068259139297126
0.1 m/s,distance,224.145355,51.069218980812515
0.1 m/s,distance,224.185696,51.07000733530314
0.1 m/s,distance,224.227374,51.07050791452376
0.1 m/s,distance,224.269821,51.071017731594424
0.1 m/s,distance,224.313546,51.07161815292278
0.1 m/s,distance,224.353639,51.07217841825235
0.1 m/s,distance,224.395224,51.07271507899652
0.1 m/s,distance,224.982686,50.97971974110342
0.1 m/s,distance,225.02464,50.980019554759885
0.1 m/s,distance,225.066672,50.980319925557794
0.1 m/s,distance,225.108614,50.98067922401361
0.1 m/s,distance,225.150397,50.98105234647198
0.1 m/s,distance,225.192489,50.981492974628885
0.1 m/s,distance,225.234438,50.9820248448605
0.1 m/s,distance,225.276733,50.98255084514367
0.1 m/s,distance,225.31865,50.98279834524607
0.1 m/s,distance,225.360521,50.983045575059634
0.1 m/s,distance,225.401992,50.983292345890604
0.1 m/s,distance,225.990649,50.992091425816454
0.1 m/s,distance,226.031211,50.992557077864326
0.1 m/s,distance,226.07362,50.99304393385987
0.1 m/s,distance,226.115565,50.99343301543469
0.1 m/s,distance,226.157339,50.993816862149366
0.1 m/s,distance,226.199116,50.99438632320963
0.1 m/s,distance,226.240999,50.995096446299144
0.1 m/s,distance,226.282907,50.995763794768514
0.1 m/s,distance,226.324811,50.99623885092123
0.1 m/s,distance,226.366864,50.996715593673436
0.1 m/s,distance,226.953715,51.00690952097789
0.1 m/s,distance,226.99571,51.00795115226496
0.1 m/s,distance,227.037456,51.00874527920276
0.1 m/s,distance,227.079924,51.009569078725924
0.1 m/s,distance,227.122409,51.0105211545908
0.1 m/s,distance,227.163925,51.01145151696025
0.1 m/s,distance,227.205311,51.01236404125765
0.1 m/s,distance,227.24772,51.01329338463792
0.1 m/s,distance,227.289604,51.01439674531266
0.1 m/s,distance,227.331712,51.01586253588401
0.1 m/s,distance,227.373895,51.01733094908123
0.1 m/s,distance,227.960124,51.03126957812291
0.1 m/s,distance,228.003439,51.03228528193874
0.1 m/s,distance,228.044184,51.03332112803909
0.1 m/s,distance,228.087529,51.03435240871112
0.1 m/s,distance,228.128923,51.03516713989204
0.1 m/s,distance,228.171004,51.035995390564096
0.1 m/s,distance,228.212779,51.03679062616692
0.1 m/s,distance,228.254669,51.03758501622334
0.1 m/s,distance,228.29594,51.038695429443244
0.1 m/s,distance,228.338628,51.040180186503925
0.1 m/s,distance,228.380219,51.04154546149158
0.1 m/s,distance,228.968415,51.050234936928554
0.1 m/s,distance,229.009542,51.05089930826127
0.1 m/s,distance,229.052328,51.05164923608733
0.1 m/s,distance,229.094617,51.052251825321605
0.1 m/s,distance,229.135734,51.05267865881303
0.1 m/s,distance,229.17795,51.05311496284369
0.1 m/s,distance,229.219643,51.053518170827175
0.1 m/s,distance,229.261256,51.05392060639482
0.1 m/s,distance,229.302798,51.054343116221695
0.1 m/s,distance,229.345853,51.05479191225499
0.1 m/s,distance,229.386988,51.0553011096864
0.1 m/s,distance,229.974107,51.0667631169608
0.1 m/s,distance,230.015871,51.06751365363795
0.1 m/s,distance,230.057924,51.06826752296383
0.1 m/s,distance,230.099892,51.06925325429945
0.1 m/s,distance,230.14163,51.0703962807186
0.1 m/s,distance,230.183632,51.07147975177388
0.1 m/s,distance,230.225756,51.07229896719362
0.1 m/s,distance,230.269216,51.07314416199991
0.1 m/s,distance,230.309232,51.07409868738738
0.1 m/s,distance,230.352042,51.07515315675749
0.1 m/s,distance,230.393951,51.07636201039728
0.1 m/s,distance,230.980875,51.09350377328539
0.1 m/s,distance,231.022267,51.094535996721454
0.1 m/s,distance,231.064714,51.09559452948528
0.1 m/s,distance,231.106588,51.09707573342509
0.1 m/s,distance,231.14846,51.098703195549646
0.1 m/s,distance,231.189904,51.10012197511792
0.1 m/s,distance,231.232195,51.10121264879548
0.1 m/s,distance,231.274147,51.102294578932465
0.1 m/s,distance,231.315982,51.10335636626346
0.1 m/s,distance,231.359149,51.10445149640232
0.1 m/s,distance,231.400083,51.10544591404749
0.1 m/s,distance,231.987048,51.121390714362136
0.1 m/s,distance,232.029445,51.12238709316799
0.1 m/s,distance,232.071004,51.12336377703888
0.1 m/s,distance,232.112938,51.124283798917425
0.1 m/s,distance,232.154939,51.125197962235035
0.1 m/s,distance,232.196923,51.147322912934136
0.1 m/s,distance,232.238917,51.18927752703076
0.1 m/s,distance,232.280915,51.225671497700375
0.1 m/s,distance,232.323615,51.22661616421573
0.1 m/s,distance,232.364268,51.22751554294457
0.1 m/s,distance,232.951692,51.14342999747003
0.1 m/s,distance,232.999713,51.1444701267961
0.1 m/s,distance,233.035658,51.145126524577215
0.1 m/s,distance,233.085118,51.14605282880242
0.1 m/s,distance,233.119504,51.14676102681959
0.1 m/s,distance,233.161425,51.147624406162855
0.1 m/s,distance,233.214459,51.148958875282425
0.1 m/s,distance,233.245443,51.149788250756345
0.1 m/s,distance,233.287536,51.15082565247249
0.1 m/s,distance,233.329537,51.15164527550321
0.1 m/s,distance,233.371396,51.15246212559195
0.1 m/s,distance,233.958571,51.263228421244825
0.1 m/s,distance,234.000488,51.26424043044753
0.1 m/s,distance,234.050194,51.26520430564693
0.1 m/s,distance,234.08471,51.265867213468546
0.1 m/s,distance,234.126141,51.26664263191665
0.1 m/s,distance,234.168135,51.267428590136966
0.1 m/s,distance,234.209934,51.2681444887683
0.1 m/s,distance,234.252907,51.26886656720288
0.1 m/s,distance,234.294817,51.26973132483339
0.1 m/s,distance,234.336424,51.27077127427765
0.1 m/s,distance,234.378401,51.27179251642196
0.1 m/s,distance,234.964915,51.28052997075364
0.1 m/s,distance,235.00689,51.28108717041679
0.1 m/s,distance,235.058203,51.28178708071361
0.1 m/s,distance,235.091359,51.282190163055404
0.1 m/s,distance,235.132677,51.28262788126042
0.1 m/s,distance,235.17521,51.28307847085592
0.1 m/s,distance,235.217489,51.28343729636168
0.1 m/s,distance,235.259431,51.283793243752484
0.1 m/s,distance,235.30138,51.2843475573424
0.1 m/s,distance,235.343323,51.28502144948262
0.1 m/s,distance,235.385376,51.285621599073515
0.1 m/s,distance,235.972234,51.296998089820285
0.1 m/s,distance,236.014165,51.29842966760253
0.1 m/s,distance,236.056088,51.299893251198746
0.1 m/s,distance,236.098013,51.30109380978404
0.1 m/s,distance,236.140004,51.30207509968931
0.1 m/s,distance,236.181925,51.30303529000799
0.1 m/s,distance,236.223228,51.303880639593395
0.1 m/s,distance,236.265079,51.304737197851246
0.1 m/s,distance,236.307109,51.30559520324917
0.1 m/s,distance,236.349014,51.30644994886234
0.1 m/s,distance,236.392444,51.30739871017118
0.1 m/s,distance,236.97816,51.31579055311631
0.1 m/s,distance,237.020932,51.31611895313786
0.1 m/s,distance,237.066693,51.316470301016814
0.1 m/s,distance,237.104571,51.316963068857156
0.1 m/s,distance,237.146494,51.31757338402333
0.1 m/s,distance,237.188532,51.31812255239794
0.1 m/s,distance,237.234995,51.31857971724091
0.1 m/s,distance,237.271762,51.31894147988851
0.1 m/s,distance,237.313755,51.31950126716084
0.1 m/s,distance,237.35566,51.32007300939773
0.1 m/s,distance,237.397608,51.32099028497557
0.1 m/s,distance,237.984788,51.3361996855212
0.1 m/s,distance,238.026731,51.33723709616176
0.1 m/s,distance,238.068645,51.33827379326221
0.1 m/s,distance,238.110567,51.33975992702654
0.1 m/s,distance,238.152594,51.34133353948271
0.1 m/s,distance,238.194529,51.34264141616452
0.1 m/s,distance,238.236552,51.343644074379135
0.1 m/s,distance,238.278346,51.3446418966851
0.1 m/s,distance,238.320411,51.34565397198569
0.1 m/s,distance,238.367627,51.346789973937575
0.1 m/s,distance,238.950404,51.361210321304725
0.1 m/s,distance,238.992322,51.36194820138218
0.1 m/s,distance,239.034265,51.36268705282373
0.1 m/s,distance,239.076228,51.36342862102056
0.1 m/s,distance,239.118148,51.36426510929823
0.1 m/s,distance,239.160119,51.36510261568193
0.1 m/s,distance,239.202056,51.36605868384911
0.1 m/s,distance,239.243986,51.367081666860265
0.1 m/s,distance,239.28591,51.36801852827745
0.1 m/s,distance,239.329176,51.36872616406523
0.1 m/s,distance,239.368878,51.3693755070823
0.1 m/s,distance,239.956146,51.386426402342565
0.1 m/s,distance,239.99802,51.38758173223712
0.1 m/s,distance,240.041397,51.38843897450506
0.1 m/s,distance,240.081868,51.382751056825676
0.1 m/s,distance,240.12384,51.3426267193926
0.1 m/s,distance,240.165799,51.30251468982875
0.1 m/s,distance,240.208081,51.29441719862496
0.1 m/s,distance,240.249847,51.29557093195117
0.1 m/s,distance,240.293385,51.29664476998181
0.1 m/s,distance,240.333749,51.29747350115435
0.1 m/s,distance,240.378554,51.298390748707206
0.1 m/s,distance,240.962814,51.306951444586836
0.1 m/s,distance,241.005148,51.307050845277075
0.1 m/s,distance,241.051812,51.30700682393682
0.1 m/s,distance,241.088645,51.306897076565846
0.1 m/s,distance,241.130778,51.30662196861687
0.1 m/s,distance,241.17276,51.306347846098525
0.1 m/s,distance,241.215558,51.305964886975616
0.1 m/s,distance,241.256743,51.30559028817918
0.1 m/s,distance,241.298466,51.30525668019659
0.1 m/s,distance,241.352603,51.30487112918453
0.1 m/s,distance,241.382537,51.304633212032584
0.1 m/s,distance,241.970093,51.30377876988016
0.1 m/s,distance,242.012606,51.30417708243492
0.1 m/s,distance,242.054553,51.30460916766055
0.1 m/s,distance,242.096442,51.30498786499653
0.1 m/s,distance,242.137757,51.30531066668086
0.1 m/s,distance,242.183114,51.305681506987405
0.1 m/s,distance,242.222162,51.30606798921506
0.1 m/s,distance,242.263159,51.30647376263518
0.1 m/s,distance,242.305608,51.30724238275684
0.1 m/s,distance,242.348139,51.308151051797665
0.1 m/s,distance,242.390419,51.308930053420696
0.1 m/s,distance,242.976977,51.31508764459625
0.1 m/s,distance,243.017851,51.31588124586761
0.1 m/s,distance,243.060823,51.316715583097086
0.1 m/s,distance,243.102065,51.31748360695485
0.1 m/s,distance,243.144186,51.318250080926866
0.1 m/s,distance,243.18566,51.31904148286357
0.1 m/s,distance,243.230877,51.32002322568057
0.1 m/s,distance,243.269675,51.320865596569725
0.1 m/s,distance,243.311731,51.32201657401609
0.1 m/s,distance,243.353591,51.32319813841619
0.1 m/s,distance,243.396928,51.32460871849065
0.1 m/s,distance,243.982585,51.346479643453215
0.1 m/s,distance,244.024555,51.347815020546314
0.1 m/s,distance,244.066634,51.34915386437802
0.1 m/s,distance,244.108469,51.350816545963326
0.1 m/s,distance,244.150323,51.352565653829195
0.1 m/s,distance,244.193959,51.3541526132315
0.1 m/s,distance,244.234265,51.3553281303712
0.1 m/s,distance,244.276253,51.356554735555285
0.1 m/s,distance,244.318179,51.35785987149064
0.1 m/s,distance,244.36124,51.35920034295166
0.1 m/s,distance,244.402192,51.360827366192716
0.1 m/s,distance,244.947407,51.38428586943024
0.1 m/s,distance,244.991117,51.38598890379166
0.1 m/s,distance,245.032954,51.387502709432596
0.1 m/s,distance,245.073232,51.38896009609854
0.1 m/s,distance,245.115133,51.39101756752117
0.1 m/s,distance,245.157096,51.39310508445997
0.1 m/s,distance,245.198944,51.39474917799709
0.1 m/s,distance,245.240844,51.39606055502767
0.1 m/s,distance,245.282792,51.397348828173165
0.1 m/s,distance,245.324824,51.39852773892924
0.1 m/s,distance,245.366722,51.399702891508134
0.1 m/s,distance,245.953872,51.51577240879378
0.1 m/s,distance,245.995847,51.51743211369
0.1 m/s,distance,246.037879,51.51907334255008
0.1 m/s,distance,246.07976,51.5207125544272
0.1 m/s,distance,246.121755,51.522388109303144
0.1 m/s,distance,246.163605,51.524057880499264
0.1 m/s,distance,246.205595,51.52578137335322
0.1 m/s,distance,246.252995,51.52774771070427
0.1 m/s,distance,246.290621,51.5291850917532
0.1 m/s,distance,246.33148,51.53055247003116
0.1 m/s,distance,246.373366,51.53195422126681
0.1 m/s,distance,246.961698,51.54379791378425
0.1 m/s,distance,247.002573,51.54421341034635
0.1 m/s,distance,247.044498,51.54450981975122
0.1 m/s,distance,247.086457,51.544778172161685
0.1 m/s,distance,247.128395,51.54496908099232
0.1 m/s,distance,247.170341,51.5451600256385
0.1 m/s,distance,247.213715,51.50824430520235
0.1 m/s,distance,247.255955,51.467713793834776
0.1 m/s,distance,247.297859,51.44920200791098
0.1 m/s,distance,247.338791,51.44915229768408
0.1 m/s,distance,247.380763,51.449106215834846
0.1 m/s,distance,247.967331,51.452788404399044
0.1 m/s,distance,248.009286,51.45322719927192
0.1 m/s,distance,248.051123,51.453620321492416
0.1 m/s,distance,248.093065,51.45407199218002
0.1 m/s,distance,248.134962,51.454600819989814
0.1 m/s,distance,248.176931,51.45513406132135
0.1 m/s,distance,248.218761,51.45574767126713
0.1 m/s,distance,248.260779,51.45636403715562
0.1 m/s,distance,248.302689,51.457349667969204
0.1 m/s,distance,248.344765,51.458534923832445
0.1 m/s,distance,248.386648,51.45966898341016
0.1 m/s,distance,248.973821,51.47654290547296
0.1 m/s,distance,249.015694,51.517295851903874
0.1 m/s,distance,249.057688,51.55953249526939
0.1 m/s,distance,249.099627,51.578017191921845
0.1 m/s,distance,249.141624,51.57948349539877
0.1 m/s,distance,249.183505,51.58093429109897
0.1 m/s,distance,249.225531,51.5823435506997
0.1 m/s,distance,249.267396,51.58374741374836
0.1 m/s,distance,249.309369,51.58555964359151
0.1 m/s,distance,249.351283,51.58746192079157
0.1 m/s,distance,249.395361,51.589236189586025
0.1 m/s,distance,249.980475,51.6104965379173
0.1 m/s,distance,250.027573,51.61276042963631
0.1 m/s,distance,250.06444,51.614532539204376
0.1 m/s,distance,250.106342,51.616237652229245
0.1 m/s,distance,250.148287,51.61783737379647
0.1 m/s,distance,250.190248,51.61942764451308
0.1 m/s,distance,250.237232,51.62118810426493
0.1 m/s,distance,250.274145,51.62257120140305
0.1 m/s,distance,250.316016,51.624223633303686
0.1 m/s,distance,250.357939,51.625880309531084
0.1 m/s,distance,250.399883,51.62761605041598
0.1 m/s,distance,250.945183,51.64082751880016
0.1 m/s,distance,250.987102,51.6414114651962
0.1 m/s,distance,251.029305,51.64206841128101
0.1 m/s,distance,251.071319,51.64272241060377
0.1 m/s,distance,251.113113,51.643794135567546
0.1 m/s,distance,251.15524,51.64491808501939
0.1 m/s,distance,251.196985,51.64597003703583
0.1 m/s,distance,251.238697,51.646964471848136
0.1 m/s,distance,251.281234,51.647996616715396
0.1 m/s,power,0.0,6188.592408617649
0.1 m/s,power,0.04203,6451.814318468875
0.1 m/s,power,0.092408,6537.913122702075
0.1 m/s,power,0.125771,6943.337886060278
0.1 m/s,power,0.167574,7101.256508534247
0.1 m/s,power,0.209831,7532.818463231409
0.1 m/s,power,0.251695,7324.138857230931
0.1 m/s,power,0.293436,8010.113232657825
